timestamp,distancia_cm,tipo_obstaculo,nome_obstaculo,id_cenario,duracao
17,154.74694859216714,1,Pessoa em Movimento,14,100
18,152.99513861952397,1,Pessoa em Movimento,14,100
19,152.38462136437784,1,Pessoa em Movimento,14,100
20,152.99388793803269,1,Pessoa em Movimento,14,100
21,149.15740994576237,1,Pessoa em Movimento,14,100
22,152.67810165989923,1,Pessoa em Movimento,14,100
23,149.43649120712885,1,Pessoa em Movimento,14,100
24,150.95971279824087,1,Pessoa em Movimento,14,100
25,150.11735123112024,1,Pessoa em Movimento,14,100
26,146.0367876347056,1,Pessoa em Movimento,14,100
27,148.58613022710477,1,Pessoa em Movimento,14,100
28,147.69881688553568,1,Pessoa em Movimento,14,100
29,146.5728289853968,1,Pessoa em Movimento,14,100
30,145.78940029690315,1,Pessoa em Movimento,14,100
31,145.27229542410416,1,Pessoa em Movimento,14,100
32,146.5353989013935,1,Pessoa em Movimento,14,100
33,145.53177920425432,1,Pessoa em Movimento,14,100
34,143.90285400376843,1,Pessoa em Movimento,14,100
35,140.32396213686016,1,Pessoa em Movimento,14,100
36,143.76265938453594,1,Pessoa em Movimento,14,100
37,143.68693792129005,1,Pessoa em Movimento,14,100
38,146.30646898039424,1,Pessoa em Movimento,14,100
39,143.32245306227617,1,Pessoa em Movimento,14,100
40,136.83917228680093,1,Pessoa em Movimento,14,100
41,140.26032198723496,1,Pessoa em Movimento,14,100
42,143.19215137309345,1,Pessoa em Movimento,14,100
43,140.28243715613254,1,Pessoa em Movimento,14,100
44,139.15858188964148,1,Pessoa em Movimento,14,100
45,139.76767301329136,1,Pessoa em Movimento,14,100
46,136.18839743204506,1,Pessoa em Movimento,14,100
47,137.85527194184738,1,Pessoa em Movimento,14,100
48,135.86409399717445,1,Pessoa em Movimento,14,100
49,135.79172123010312,1,Pessoa em Movimento,14,100
50,136.95381535968005,1,Pessoa em Movimento,14,100
51,132.9094182498713,1,Pessoa em Movimento,14,100
52,136.80474752902532,1,Pessoa em Movimento,14,100
53,132.84909678581616,1,Pessoa em Movimento,14,100
54,133.68198450085384,1,Pessoa em Movimento,14,100
55,129.82558104056898,1,Pessoa em Movimento,14,100
56,133.53220966942743,1,Pessoa em Movimento,14,100
57,134.4514810861436,1,Pessoa em Movimento,14,100
58,129.99512824237996,1,Pessoa em Movimento,14,100
59,128.26990269436283,1,Pessoa em Movimento,14,100
60,130.51225372343325,1,Pessoa em Movimento,14,100
61,132.33184701049709,1,Pessoa em Movimento,14,100
62,125.98845071611761,1,Pessoa em Movimento,14,100
63,126.14148561118853,1,Pessoa em Movimento,14,100
64,126.91166098358798,1,Pessoa em Movimento,14,100
65,125.64529057771543,1,Pessoa em Movimento,14,100
66,125.11754542012461,1,Pessoa em Movimento,14,100
67,122.02961322458086,1,Pessoa em Movimento,14,100
68,126.86190650128594,1,Pessoa em Movimento,14,100
69,125.82717173877927,1,Pessoa em Movimento,14,100
70,121.2179704599985,1,Pessoa em Movimento,14,100
71,126.9959985060841,1,Pessoa em Movimento,14,100
72,126.90972974259837,1,Pessoa em Movimento,14,100
73,121.51167213974296,1,Pessoa em Movimento,14,100
74,124.812518547823,1,Pessoa em Movimento,14,100
75,120.7993638824529,1,Pessoa em Movimento,14,100
76,121.7735306394227,1,Pessoa em Movimento,14,100
77,119.20571147552457,1,Pessoa em Movimento,14,100
78,124.77167691905673,1,Pessoa em Movimento,14,100
79,119.21707754403818,1,Pessoa em Movimento,14,100
80,119.5279481709107,1,Pessoa em Movimento,14,100
81,117.36511347690193,1,Pessoa em Movimento,14,100
82,121.92955757286815,1,Pessoa em Movimento,14,100
83,121.44609379713998,1,Pessoa em Movimento,14,100
84,120.40066099405284,1,Pessoa em Movimento,14,100
85,118.517621454788,1,Pessoa em Movimento,14,100
86,114.82109979079044,1,Pessoa em Movimento,14,100
87,117.19231720314919,1,Pessoa em Movimento,14,100
88,114.98846953994068,1,Pessoa em Movimento,14,100
89,117.09331050784121,1,Pessoa em Movimento,14,100
90,116.16623549765247,1,Pessoa em Movimento,14,100
91,112.1018383613357,1,Pessoa em Movimento,14,100
92,114.76195924972777,1,Pessoa em Movimento,14,100
93,113.69631467070698,1,Pessoa em Movimento,14,100
94,106.25105817135804,1,Pessoa em Movimento,14,100
95,112.86599530300965,1,Pessoa em Movimento,14,100
96,109.8664685730361,1,Pessoa em Movimento,14,100
97,108.42391336821898,1,Pessoa em Movimento,14,100
98,107.97541519486064,1,Pessoa em Movimento,14,100
99,108.85738873874985,1,Pessoa em Movimento,14,100
0,238.9516263513416,1,Pessoa em Movimento,15,100
1,244.29671562405971,1,Pessoa em Movimento,15,100
2,242.6191283738334,1,Pessoa em Movimento,15,100
3,240.92978688111128,1,Pessoa em Movimento,15,100
4,238.90115376786574,1,Pessoa em Movimento,15,100
5,237.02377398350978,1,Pessoa em Movimento,15,100
6,237.786769396206,1,Pessoa em Movimento,15,100
7,240.29721067914784,1,Pessoa em Movimento,15,100
8,241.47741654300003,1,Pessoa em Movimento,15,100
9,240.38326147906653,1,Pessoa em Movimento,15,100
10,235.907606070341,1,Pessoa em Movimento,15,100
11,234.23460053872685,1,Pessoa em Movimento,15,100
12,236.34413839051865,1,Pessoa em Movimento,15,100
13,232.11401765696186,1,Pessoa em Movimento,15,100
14,235.88576230784847,1,Pessoa em Movimento,15,100
15,234.53275219827293,1,Pessoa em Movimento,15,100
16,233.48441485852513,1,Pessoa em Movimento,15,100
17,230.8156122191194,1,Pessoa em Movimento,15,100
18,234.62074905818375,1,Pessoa em Movimento,15,100
19,232.11667765711186,1,Pessoa em Movimento,15,100
20,230.43077615640647,1,Pessoa em Movimento,15,100
21,226.6146158926551,1,Pessoa em Movimento,15,100
22,231.89264100050846,1,Pessoa em Movimento,15,100
23,235.0807044953406,1,Pessoa em Movimento,15,100
24,234.44725022248818,1,Pessoa em Movimento,15,100
25,229.79906977161127,1,Pessoa em Movimento,15,100
26,229.0973686554516,1,Pessoa em Movimento,15,100
27,230.82787177971656,1,Pessoa em Movimento,15,100
28,227.48208288058126,1,Pessoa em Movimento,15,100
29,229.67096804998815,1,Pessoa em Movimento,15,100
30,230.18807529850994,1,Pessoa em Movimento,15,100
31,230.6983116809005,1,Pessoa em Movimento,15,100
32,227.63266757156336,1,Pessoa em Movimento,15,100
33,227.01415871556068,1,Pessoa em Movimento,15,100
34,225.25407153379285,1,Pessoa em Movimento,15,100
35,224.9448064906176,1,Pessoa em Movimento,15,100
36,225.73413990628563,1,Pessoa em Movimento,15,100
37,226.5103591951124,1,Pessoa em Movimento,15,100
38,227.19132792533787,1,Pessoa em Movimento,15,100
39,223.34633126290203,1,Pessoa em Movimento,15,100
40,227.52659679357313,1,Pessoa em Movimento,15,100
41,223.58750294496028,1,Pessoa em Movimento,15,100
42,223.67554604973992,1,Pessoa em Movimento,15,100
43,221.81238777153249,1,Pessoa em Movimento,15,100
44,218.0468611006736,1,Pessoa em Movimento,15,100
45,224.25196290533293,1,Pessoa em Movimento,15,100
46,223.54609039818703,1,Pessoa em Movimento,15,100
47,221.0982779811571,1,Pessoa em Movimento,15,100
48,221.38344502123462,1,Pessoa em Movimento,15,100
49,221.86987251358445,1,Pessoa em Movimento,15,100
50,217.3014328557945,1,Pessoa em Movimento,15,100
51,218.95694970626636,1,Pessoa em Movimento,15,100
52,221.19211491159396,1,Pessoa em Movimento,15,100
53,216.68353719740315,1,Pessoa em Movimento,15,100
54,219.36776239946627,1,Pessoa em Movimento,15,100
55,215.65601341727756,1,Pessoa em Movimento,15,100
56,218.89056748278276,1,Pessoa em Movimento,15,100
57,217.4749550447121,1,Pessoa em Movimento,15,100
58,213.9045048688874,1,Pessoa em Movimento,15,100
59,219.0527777010041,1,Pessoa em Movimento,15,100
60,214.842646329885,1,Pessoa em Movimento,15,100
61,214.2798551008437,1,Pessoa em Movimento,15,100
62,215.89002886072572,1,Pessoa em Movimento,15,100
63,217.37469565651259,1,Pessoa em Movimento,15,100
64,212.63430781108974,1,Pessoa em Movimento,15,100
65,214.37784164013382,1,Pessoa em Movimento,15,100
66,214.70064543249038,1,Pessoa em Movimento,15,100
67,214.81775413774687,1,Pessoa em Movimento,15,100
68,213.3729565251664,1,Pessoa em Movimento,15,100
69,211.87454822783664,1,Pessoa em Movimento,15,100
70,210.5419539560972,1,Pessoa em Movimento,15,100
71,211.95795265487874,1,Pessoa em Movimento,15,100
72,209.22991735620613,1,Pessoa em Movimento,15,100
73,205.12002490457948,1,Pessoa em Movimento,15,100
74,211.42437597127537,1,Pessoa em Movimento,15,100
75,211.9476565365238,1,Pessoa em Movimento,15,100
76,205.00245247465907,1,Pessoa em Movimento,15,100
77,207.29738642771423,1,Pessoa em Movimento,15,100
78,210.14368685053583,1,Pessoa em Movimento,15,100
79,212.6088997593402,1,Pessoa em Movimento,15,100
80,208.12402672665897,1,Pessoa em Movimento,15,100
81,206.21496392024125,1,Pessoa em Movimento,15,100
82,206.89370741188117,1,Pessoa em Movimento,15,100
83,209.59778362377855,1,Pessoa em Movimento,15,100
84,205.1446329186245,1,Pessoa em Movimento,15,100
85,204.4267077549644,1,Pessoa em Movimento,15,100
86,204.6481352152922,1,Pessoa em Movimento,15,100
87,203.29549553453018,1,Pessoa em Movimento,15,100
88,205.03602387442857,1,Pessoa em Movimento,15,100
89,207.62857065076943,1,Pessoa em Movimento,15,100
90,204.61390277145372,1,Pessoa em Movimento,15,100
91,203.05156771236045,1,Pessoa em Movimento,15,100
92,202.5611826701733,1,Pessoa em Movimento,15,100
93,199.6069540820024,1,Pessoa em Movimento,15,100
94,204.0880857450814,1,Pessoa em Movimento,15,100
95,201.75472228815283,1,Pessoa em Movimento,15,100
96,201.1379673463885,1,Pessoa em Movimento,15,100
97,207.47367280065086,1,Pessoa em Movimento,15,100
98,201.27349397308387,1,Pessoa em Movimento,15,100
99,198.76093654755348,1,Pessoa em Movimento,15,100
0,237.745737116696,1,Pessoa em Movimento,16,100
1,235.56353471114485,1,Pessoa em Movimento,16,100
2,235.58123833629608,1,Pessoa em Movimento,16,100
3,234.92905598832016,1,Pessoa em Movimento,16,100
4,234.75654000942953,1,Pessoa em Movimento,16,100
5,233.13061616972178,1,Pessoa em Movimento,16,100
6,232.28500424661843,1,Pessoa em Movimento,16,100
7,235.09395527856023,1,Pessoa em Movimento,16,100
8,234.64254925482672,1,Pessoa em Movimento,16,100
9,229.10005932099946,1,Pessoa em Movimento,16,100
10,225.6598563253368,1,Pessoa em Movimento,16,100
11,232.62370593541266,1,Pessoa em Movimento,16,100
12,227.35726051155476,1,Pessoa em Movimento,16,100
13,229.55825613796677,1,Pessoa em Movimento,16,100
14,225.3193278273791,1,Pessoa em Movimento,16,100
15,230.36408665634315,1,Pessoa em Movimento,16,100
16,232.1738175888151,1,Pessoa em Movimento,16,100
17,226.77000072901097,1,Pessoa em Movimento,16,100
18,225.53408672606955,1,Pessoa em Movimento,16,100
19,224.3959179849967,1,Pessoa em Movimento,16,100
20,225.92170087039088,1,Pessoa em Movimento,16,100
21,224.81138086202247,1,Pessoa em Movimento,16,100
22,225.0009093796473,1,Pessoa em Movimento,16,100
23,221.05598453973366,1,Pessoa em Movimento,16,100
24,222.30995811012735,1,Pessoa em Movimento,16,100
25,219.86269167629393,1,Pessoa em Movimento,16,100
26,218.15010162595448,1,Pessoa em Movimento,16,100
27,219.5014071924759,1,Pessoa em Movimento,16,100
28,217.05631768611693,1,Pessoa em Movimento,16,100
29,220.56670225474454,1,Pessoa em Movimento,16,100
30,215.81331261561596,1,Pessoa em Movimento,16,100
31,217.58215036541057,1,Pessoa em Movimento,16,100
32,214.96611899890465,1,Pessoa em Movimento,16,100
33,216.04499420968736,1,Pessoa em Movimento,16,100
34,213.7607806742899,1,Pessoa em Movimento,16,100
35,211.61225638387378,1,Pessoa em Movimento,16,100
36,214.4121295278808,1,Pessoa em Movimento,16,100
37,212.29165791453894,1,Pessoa em Movimento,16,100
38,212.65236415219854,1,Pessoa em Movimento,16,100
39,210.540613511881,1,Pessoa em Movimento,16,100
40,208.06033146799322,1,Pessoa em Movimento,16,100
41,212.20046680203092,1,Pessoa em Movimento,16,100
42,210.82553023118882,1,Pessoa em Movimento,16,100
43,207.5359978815884,1,Pessoa em Movimento,16,100
44,208.12738337208074,1,Pessoa em Movimento,16,100
45,209.38976902379727,1,Pessoa em Movimento,16,100
46,205.70955849813487,1,Pessoa em Movimento,16,100
47,205.33777127186679,1,Pessoa em Movimento,16,100
48,205.7467103946509,1,Pessoa em Movimento,16,100
49,203.65916837991526,1,Pessoa em Movimento,16,100
50,205.6094396133867,1,Pessoa em Movimento,16,100
51,202.87535917118603,1,Pessoa em Movimento,16,100
52,200.96299409420124,1,Pessoa em Movimento,16,100
53,203.06624861632542,1,Pessoa em Movimento,16,100
54,198.88261477010298,1,Pessoa em Movimento,16,100
55,204.51453830360236,1,Pessoa em Movimento,16,100
56,202.96767902090258,1,Pessoa em Movimento,16,100
57,200.14758235997246,1,Pessoa em Movimento,16,100
58,199.2971585621585,1,Pessoa em Movimento,16,100
59,198.52128446654552,1,Pessoa em Movimento,16,100
60,196.0961171714574,1,Pessoa em Movimento,16,100
61,196.98683114704514,1,Pessoa em Movimento,16,100
62,193.86385174715602,1,Pessoa em Movimento,16,100
63,196.0356589173403,1,Pessoa em Movimento,16,100
64,196.08162107891079,1,Pessoa em Movimento,16,100
65,192.9076601032698,1,Pessoa em Movimento,16,100
66,191.79153382931528,1,Pessoa em Movimento,16,100
67,189.87468848071714,1,Pessoa em Movimento,16,100
68,194.5334581095326,1,Pessoa em Movimento,16,100
69,189.90412468710505,1,Pessoa em Movimento,16,100
70,189.8558797951445,1,Pessoa em Movimento,16,100
71,190.17157414955742,1,Pessoa em Movimento,16,100
72,189.45358337773408,1,Pessoa em Movimento,16,100
73,189.70019339570464,1,Pessoa em Movimento,16,100
74,186.76631847705409,1,Pessoa em Movimento,16,100
75,184.56554755217715,1,Pessoa em Movimento,16,100
76,183.53345792356262,1,Pessoa em Movimento,16,100
77,184.32018318820982,1,Pessoa em Movimento,16,100
78,182.8928978169345,1,Pessoa em Movimento,16,100
79,183.50727046805648,1,Pessoa em Movimento,16,100
80,186.0475666125802,1,Pessoa em Movimento,16,100
81,181.99575769168115,1,Pessoa em Movimento,16,100
82,181.31291749316765,1,Pessoa em Movimento,16,100
83,181.35332677571347,1,Pessoa em Movimento,16,100
84,179.89277945818915,1,Pessoa em Movimento,16,100
85,179.88715208156515,1,Pessoa em Movimento,16,100
86,180.42157811035247,1,Pessoa em Movimento,16,100
87,180.42724688730465,1,Pessoa em Movimento,16,100
88,179.98207628964434,1,Pessoa em Movimento,16,100
89,181.40725944401657,1,Pessoa em Movimento,16,100
90,177.75017900728767,1,Pessoa em Movimento,16,100
91,180.39832303002967,1,Pessoa em Movimento,16,100
92,173.69430672360002,1,Pessoa em Movimento,16,100
93,178.74774525695673,1,Pessoa em Movimento,16,100
94,173.1223284560566,1,Pessoa em Movimento,16,100
95,172.63694781535798,1,Pessoa em Movimento,16,100
96,172.27914569442657,1,Pessoa em Movimento,16,100
97,171.3995544793431,1,Pessoa em Movimento,16,100
98,171.32638180750183,1,Pessoa em Movimento,16,100
99,169.31255012146022,1,Pessoa em Movimento,16,100
0,197.78724598878165,1,Pessoa em Movimento,17,100
1,201.7994802772352,1,Pessoa em Movimento,17,100
2,201.5822456094338,1,Pessoa em Movimento,17,100
3,196.99513418298238,1,Pessoa em Movimento,17,100
4,198.820674759379,1,Pessoa em Movimento,17,100
5,199.00333247041496,1,Pessoa em Movimento,17,100
6,198.25101169665155,1,Pessoa em Movimento,17,100
7,196.1159871281993,1,Pessoa em Movimento,17,100
8,196.39670701998702,1,Pessoa em Movimento,17,100
9,192.87044725363123,1,Pessoa em Movimento,17,100
10,193.57636701739338,1,Pessoa em Movimento,17,100
11,191.71692748110647,1,Pessoa em Movimento,17,100
12,190.42457055572527,1,Pessoa em Movimento,17,100
13,191.20528549484325,1,Pessoa em Movimento,17,100
14,191.06923167282815,1,Pessoa em Movimento,17,100
15,191.94220066503,1,Pessoa em Movimento,17,100
16,189.38650639232577,1,Pessoa em Movimento,17,100
17,189.38106861625909,1,Pessoa em Movimento,17,100
18,188.6447861014431,1,Pessoa em Movimento,17,100
19,191.95430069494594,1,Pessoa em Movimento,17,100
20,182.20017936561487,1,Pessoa em Movimento,17,100
21,183.68538864709365,1,Pessoa em Movimento,17,100
22,187.25038069435217,1,Pessoa em Movimento,17,100
23,182.83925464827706,1,Pessoa em Movimento,17,100
24,184.55589928179543,1,Pessoa em Movimento,17,100
25,182.48532426272567,1,Pessoa em Movimento,17,100
26,185.476722226224,1,Pessoa em Movimento,17,100
27,178.28122077828857,1,Pessoa em Movimento,17,100
28,182.19194294606163,1,Pessoa em Movimento,17,100
29,182.488516660177,1,Pessoa em Movimento,17,100
30,176.201528503904,1,Pessoa em Movimento,17,100
31,179.0371189540107,1,Pessoa em Movimento,17,100
32,174.7813947037979,1,Pessoa em Movimento,17,100
33,176.01372602913426,1,Pessoa em Movimento,17,100
34,174.68123923230766,1,Pessoa em Movimento,17,100
35,169.62991943148063,1,Pessoa em Movimento,17,100
36,174.5249080293118,1,Pessoa em Movimento,17,100
37,173.20413005370847,1,Pessoa em Movimento,17,100
38,175.11662187391553,1,Pessoa em Movimento,17,100
39,172.62176344501108,1,Pessoa em Movimento,17,100
40,175.22225619247752,1,Pessoa em Movimento,17,100
41,170.09558531708544,1,Pessoa em Movimento,17,100
42,168.9114526575314,1,Pessoa em Movimento,17,100
43,167.99481166870981,1,Pessoa em Movimento,17,100
44,166.72535975668848,1,Pessoa em Movimento,17,100
45,162.4300475545949,1,Pessoa em Movimento,17,100
46,165.6461723419521,1,Pessoa em Movimento,17,100
47,161.19186435170403,1,Pessoa em Movimento,17,100
48,165.47265270235556,1,Pessoa em Movimento,17,100
49,161.32947763685084,1,Pessoa em Movimento,17,100
50,161.26194518422318,1,Pessoa em Movimento,17,100
51,160.9528022493429,1,Pessoa em Movimento,17,100
52,161.12276477198952,1,Pessoa em Movimento,17,100
53,160.78738356610208,1,Pessoa em Movimento,17,100
54,162.18361843097816,1,Pessoa em Movimento,17,100
55,158.10061128642494,1,Pessoa em Movimento,17,100
56,159.45697595449275,1,Pessoa em Movimento,17,100
57,163.19943035710315,1,Pessoa em Movimento,17,100
58,157.73340950479047,1,Pessoa em Movimento,17,100
59,155.85874073000875,1,Pessoa em Movimento,17,100
60,153.90242921262342,1,Pessoa em Movimento,17,100
61,154.31308163424737,1,Pessoa em Movimento,17,100
62,152.1703162464772,1,Pessoa em Movimento,17,100
63,153.72109199567157,1,Pessoa em Movimento,17,100
64,152.6318696281908,1,Pessoa em Movimento,17,100
65,147.34135511768443,1,Pessoa em Movimento,17,100
66,150.8696897565959,1,Pessoa em Movimento,17,100
67,152.30011060201605,1,Pessoa em Movimento,17,100
68,148.59060648093853,1,Pessoa em Movimento,17,100
69,147.3240488491289,1,Pessoa em Movimento,17,100
70,145.11545305632632,1,Pessoa em Movimento,17,100
71,143.39588272791923,1,Pessoa em Movimento,17,100
72,148.01557755390255,1,Pessoa em Movimento,17,100
73,145.23093456922564,1,Pessoa em Movimento,17,100
74,146.37894656099886,1,Pessoa em Movimento,17,100
75,147.13856313475895,1,Pessoa em Movimento,17,100
76,145.1594232240287,1,Pessoa em Movimento,17,100
77,141.47319541993843,1,Pessoa em Movimento,17,100
78,142.08868760073912,1,Pessoa em Movimento,17,100
79,139.8104187497182,1,Pessoa em Movimento,17,100
80,138.8643997634367,1,Pessoa em Movimento,17,100
81,140.2076192220533,1,Pessoa em Movimento,17,100
82,137.0984133396197,1,Pessoa em Movimento,17,100
83,133.58571007628663,1,Pessoa em Movimento,17,100
84,135.4687297316173,1,Pessoa em Movimento,17,100
85,135.8722754343053,1,Pessoa em Movimento,17,100
86,138.76984693595188,1,Pessoa em Movimento,17,100
87,133.9861872491533,1,Pessoa em Movimento,17,100
88,135.23292253956257,1,Pessoa em Movimento,17,100
89,133.1134700981879,1,Pessoa em Movimento,17,100
90,135.1439090624608,1,Pessoa em Movimento,17,100
91,134.24630375425593,1,Pessoa em Movimento,17,100
92,133.52547340241588,1,Pessoa em Movimento,17,100
93,126.94616834170931,1,Pessoa em Movimento,17,100
94,130.06859570364202,1,Pessoa em Movimento,17,100
95,130.41403701800394,1,Pessoa em Movimento,17,100
96,128.9002491515467,1,Pessoa em Movimento,17,100
97,128.6513768866197,1,Pessoa em Movimento,17,100
98,126.73589845215498,1,Pessoa em Movimento,17,100
99,124.37064023873897,1,Pessoa em Movimento,17,100
0,189.63388523402432,1,Pessoa em Movimento,18,100
1,192.45788132928462,1,Pessoa em Movimento,18,100
2,186.64011204742957,1,Pessoa em Movimento,18,100
3,187.76227622170313,1,Pessoa em Movimento,18,100
4,189.22054855603284,1,Pessoa em Movimento,18,100
5,186.88832887630173,1,Pessoa em Movimento,18,100
6,185.79576886120685,1,Pessoa em Movimento,18,100
7,187.82903974864143,1,Pessoa em Movimento,18,100
8,188.91969215934688,1,Pessoa em Movimento,18,100
9,185.62242220404764,1,Pessoa em Movimento,18,100
10,185.22292179133336,1,Pessoa em Movimento,18,100
11,183.92073508488346,1,Pessoa em Movimento,18,100
12,184.28016755273433,1,Pessoa em Movimento,18,100
13,186.6953435025017,1,Pessoa em Movimento,18,100
14,184.3462671875241,1,Pessoa em Movimento,18,100
15,182.2301702275717,1,Pessoa em Movimento,18,100
16,184.02088641337508,1,Pessoa em Movimento,18,100
17,185.25455977799533,1,Pessoa em Movimento,18,100
18,181.68441053222386,1,Pessoa em Movimento,18,100
19,179.8069815234231,1,Pessoa em Movimento,18,100
20,186.50185238565518,1,Pessoa em Movimento,18,100
21,179.01915346911866,1,Pessoa em Movimento,18,100
22,180.7141771447891,1,Pessoa em Movimento,18,100
23,181.5524893995135,1,Pessoa em Movimento,18,100
24,180.19938707660305,1,Pessoa em Movimento,18,100
25,180.25043089307707,1,Pessoa em Movimento,18,100
26,181.2099390214318,1,Pessoa em Movimento,18,100
27,174.9288294735525,1,Pessoa em Movimento,18,100
28,176.83449394922587,1,Pessoa em Movimento,18,100
29,179.1128117677097,1,Pessoa em Movimento,18,100
30,177.87186907491733,1,Pessoa em Movimento,18,100
31,178.59513571871122,1,Pessoa em Movimento,18,100
32,178.44762987071812,1,Pessoa em Movimento,18,100
33,173.41649341780902,1,Pessoa em Movimento,18,100
34,179.85162417634976,1,Pessoa em Movimento,18,100
35,175.96381784914126,1,Pessoa em Movimento,18,100
36,174.88533734908543,1,Pessoa em Movimento,18,100
37,176.6890844138515,1,Pessoa em Movimento,18,100
38,176.1427043807929,1,Pessoa em Movimento,18,100
39,177.9777756638332,1,Pessoa em Movimento,18,100
40,175.78415045735943,1,Pessoa em Movimento,18,100
41,177.2126359311635,1,Pessoa em Movimento,18,100
42,172.67606958755496,1,Pessoa em Movimento,18,100
43,174.49215655212083,1,Pessoa em Movimento,18,100
44,171.63494913035154,1,Pessoa em Movimento,18,100
45,173.71580635941737,1,Pessoa em Movimento,18,100
46,172.94788884038854,1,Pessoa em Movimento,18,100
47,172.51788000448596,1,Pessoa em Movimento,18,100
48,172.19142985346002,1,Pessoa em Movimento,18,100
49,173.61727400184793,1,Pessoa em Movimento,18,100
50,168.5857858507691,1,Pessoa em Movimento,18,100
51,169.6569395425014,1,Pessoa em Movimento,18,100
52,171.03138171787486,1,Pessoa em Movimento,18,100
53,168.4112092957182,1,Pessoa em Movimento,18,100
54,170.51677379035826,1,Pessoa em Movimento,18,100
55,169.97885063876953,1,Pessoa em Movimento,18,100
56,166.92905249444198,1,Pessoa em Movimento,18,100
57,166.48624559533408,1,Pessoa em Movimento,18,100
58,163.80100952003957,1,Pessoa em Movimento,18,100
59,166.26325599506978,1,Pessoa em Movimento,18,100
60,168.38925271415027,1,Pessoa em Movimento,18,100
61,168.32899194690634,1,Pessoa em Movimento,18,100
62,168.07642552357694,1,Pessoa em Movimento,18,100
63,165.7727988822808,1,Pessoa em Movimento,18,100
64,166.94803964286805,1,Pessoa em Movimento,18,100
65,167.4351459326894,1,Pessoa em Movimento,18,100
66,163.7605957184997,1,Pessoa em Movimento,18,100
67,166.19933506957855,1,Pessoa em Movimento,18,100
68,166.92164944776314,1,Pessoa em Movimento,18,100
69,164.28315286774267,1,Pessoa em Movimento,18,100
70,167.04517589138314,1,Pessoa em Movimento,18,100
71,163.64184864632946,1,Pessoa em Movimento,18,100
72,162.51260572702876,1,Pessoa em Movimento,18,100
73,165.00241989767622,1,Pessoa em Movimento,18,100
74,167.6113351827988,1,Pessoa em Movimento,18,100
75,163.37146498493698,1,Pessoa em Movimento,18,100
76,164.12658345868428,1,Pessoa em Movimento,18,100
77,161.49534351155665,1,Pessoa em Movimento,18,100
78,159.68555561745575,1,Pessoa em Movimento,18,100
79,162.15732945214478,1,Pessoa em Movimento,18,100
80,162.1296082072146,1,Pessoa em Movimento,18,100
81,160.42099618617195,1,Pessoa em Movimento,18,100
82,162.05494150627277,1,Pessoa em Movimento,18,100
83,159.1406785538966,1,Pessoa em Movimento,18,100
84,158.30067614511725,1,Pessoa em Movimento,18,100
85,161.88214464108856,1,Pessoa em Movimento,18,100
86,161.54756413649497,1,Pessoa em Movimento,18,100
87,157.8041927750358,1,Pessoa em Movimento,18,100
88,162.1665900708123,1,Pessoa em Movimento,18,100
89,157.81068580823765,1,Pessoa em Movimento,18,100
90,158.21047502588155,1,Pessoa em Movimento,18,100
91,157.52761431619226,1,Pessoa em Movimento,18,100
92,158.40044993807598,1,Pessoa em Movimento,18,100
93,157.55178259408197,1,Pessoa em Movimento,18,100
94,157.18087403293887,1,Pessoa em Movimento,18,100
95,154.2818365496313,1,Pessoa em Movimento,18,100
96,152.5998452827872,1,Pessoa em Movimento,18,100
97,157.91730007616775,1,Pessoa em Movimento,18,100
98,154.19809812507802,1,Pessoa em Movimento,18,100
99,154.84693347938605,1,Pessoa em Movimento,18,100
0,160.322715849285,1,Pessoa em Movimento,19,100
1,158.64986285767435,1,Pessoa em Movimento,19,100
2,157.83182720447138,1,Pessoa em Movimento,19,100
3,158.24366026808372,1,Pessoa em Movimento,19,100
4,155.9391023948089,1,Pessoa em Movimento,19,100
5,157.25504136391072,1,Pessoa em Movimento,19,100
6,156.5327085242192,1,Pessoa em Movimento,19,100
7,159.3592597819461,1,Pessoa em Movimento,19,100
8,155.34846159099848,1,Pessoa em Movimento,19,100
9,151.10614552960513,1,Pessoa em Movimento,19,100
10,159.74160177601834,1,Pessoa em Movimento,19,100
11,155.74770528106012,1,Pessoa em Movimento,19,100
12,157.43819329046164,1,Pessoa em Movimento,19,100
13,150.39831381182404,1,Pessoa em Movimento,19,100
14,151.70875820680297,1,Pessoa em Movimento,19,100
15,152.94067223582672,1,Pessoa em Movimento,19,100
16,152.10411048092953,1,Pessoa em Movimento,19,100
17,151.08466113460227,1,Pessoa em Movimento,19,100
18,145.5110222664046,1,Pessoa em Movimento,19,100
19,145.92482277179963,1,Pessoa em Movimento,19,100
20,151.8241998885785,1,Pessoa em Movimento,19,100
21,151.6192767197127,1,Pessoa em Movimento,19,100
22,147.45477305462308,1,Pessoa em Movimento,19,100
23,149.88838856983116,1,Pessoa em Movimento,19,100
24,144.50053607225436,1,Pessoa em Movimento,19,100
25,144.3975974811261,1,Pessoa em Movimento,19,100
26,143.2213469278597,1,Pessoa em Movimento,19,100
27,143.16552646373125,1,Pessoa em Movimento,19,100
28,145.75021555767634,1,Pessoa em Movimento,19,100
29,142.01957677602675,1,Pessoa em Movimento,19,100
30,147.6632255855319,1,Pessoa em Movimento,19,100
31,143.5433387018936,1,Pessoa em Movimento,19,100
32,144.2317095657114,1,Pessoa em Movimento,19,100
33,142.48199462184394,1,Pessoa em Movimento,19,100
